propozitie,cuvant,stadio88,iulia,user,petru,victor,sergiu,stadio88_iulia,stadio88_user,stadio88_petru,stadio88_victor,stadio88_sergiu,iulia_user,iulia_petru,iulia_victor,iulia_sergiu,user_petru,user_victor,user_sergiu,petru_victor,petru_sergiu,victor_sergiu,Agreement,Inter-rater Reliability
Ei au lăsat în urmă o profeție conform căreia lumea se va sfârși la 21 decembrie 2012 și va avea loc cel de-al cincilea ciclu al lumii.,avea,1,2,1,2,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,7,
Ei au lăsat în urmă o profeție conform căreia lumea se va sfârși la 21 decembrie 2012 și va avea loc cel de-al cincilea ciclu al lumii.,cincilea,1,2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Au produs peste 90% din filmele  de ficțiune din America și și-au  distribuit  filmele atât la nivel  național , cât și internațional.",filmele,1,4,1,2,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,6,
"Au produs peste 90% din filmele de ficțiune din America și și-au distribuit filmele atât la nivel național, cât și internațional.",distribuit,2,3,1,2,2,2,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,6,
"Au produs peste 90% din filmele de ficțiune din America și și-au distribuit filmele atât la nivel național, cât și internațional.",național,1,2,1,2,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,7,
"Acest lucru se întâmplă  tot timpul în visele mele, dar se  pare  că eu cred că pot face asta cu adevărat, iar visul  continuă  în mod nelucid.",întâmplă,1,2,1,1,2,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,7,
"Acest lucru se întâmplă tot timpul în visele mele, dar se pare că eu cred că pot face asta cu adevărat, iar visul continuă în mod nelucid.",pare,1,2,1,2,2,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,6,
"Acest lucru se întâmplă tot timpul în visele mele, dar se pare că eu cred că pot face asta cu adevărat, iar visul continuă în mod nelucid.",continuă,1,2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Aceasta include predarea, practica generală a medicinei, cercetarea medicală, domeniile  religioase , antreprenoriatul, munca misionară, munca socială, dezvoltarea comunitară, artele  creative , actoria, radiodifuziunea, consultanța, coaching-ul, formarea corporatistă , relațiile publice, consilierea, publicitatea și marketingul.",religioase,1,4,1,1,2,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,6,
"Aceasta include predarea, practica generală a medicinei, cercetarea medicală, domeniile religioase, antreprenoriatul, munca misionară, munca socială, dezvoltarea comunitară, artele creative, actoria, radiodifuziunea, consultanța, coaching-ul, formarea corporatistă, relațiile publice, consilierea, publicitatea și marketingul.",creative,1,4,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4,
"Aceasta include predarea, practica generală a medicinei, cercetarea medicală, domeniile religioase, antreprenoriatul, munca misionară, munca socială, dezvoltarea comunitară, artele creative, actoria, radiodifuziunea, consultanța, coaching-ul, formarea corporatistă, relațiile publice, consilierea, publicitatea și marketingul.",corporatistă,2,4,2,2,2,2,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Acest lucru este FOARTE, FOARTE diferit de modelele pasive de citire a textului într-o manieră liniară de mare viteză, care se aseamănă  cu încercarea de a forța creierul să găsească un sens la o mie de gloanțe  care trec  cu viteză.",aseamănă,1,4,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4,
"Acest lucru este FOARTE, FOARTE diferit de modelele pasive de citire a textului într-o manieră liniară de mare viteză, care se aseamănă cu încercarea de a forța creierul să găsească un sens la o mie de gloanțe care trec cu viteză.",gloanțe,2,4,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,4,
"Acest lucru este FOARTE, FOARTE diferit de modelele pasive de citire a textului într-o manieră liniară de mare viteză, care se aseamănă cu încercarea de a forța creierul să găsească un sens la o mie de gloanțe care trec cu viteză.",trec,1,4,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
Aceasta este doar una dintre numeroasele realizări  ale  ingineriei  care ne-au permis să  cuantificăm  și să înțelegem gena umană și modul în care aceasta este legată de nutriție.,realizări,1,4,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4,
Aceasta este doar una dintre numeroasele realizări ale ingineriei care ne-au permis să cuantificăm și să înțelegem gena umană și modul în care aceasta este legată de nutriție.,ingineriei,2,4,2,2,2,2,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
Aceasta este doar una dintre numeroasele realizări ale ingineriei care ne-au permis să cuantificăm și să înțelegem gena umană și modul în care aceasta este legată de nutriție.,cuantificăm,4,4,2,4,4,3,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,6,
"Acest lucru este deosebit  de util în cazuri precum cele în care se încearcă  modificarea  suprafeței nanomaterialelor  pentru a crește afinitatea, reactivitatea sau compatibilitatea.",deosebit,1,2,1,2,2,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,6,
"Acest lucru este deosebit de util în cazuri precum cele în care se încearcă modificarea suprafeței nanomaterialelor pentru a crește afinitatea, reactivitatea sau compatibilitatea.",modificarea,1,2,1,2,2,2,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,7,
"Acest lucru este deosebit de util în cazuri precum cele în care se încearcă modificarea suprafeței nanomaterialelor pentru a crește afinitatea, reactivitatea sau compatibilitatea.",nanomaterialelor,4,4,4,5,5,4,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,7,
Această problemă a agitat teologii  și   filozofii  timp de secole și nu a fost niciodată rezolvată în mod satisfăcător .,teologii,4,4,2,2,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,7,
Această problemă a agitat teologii și filozofii timp de secole și nu a fost niciodată rezolvată în mod satisfăcător.,filozofii,2,4,2,2,2,2,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
Această problemă a agitat teologii și filozofii timp de secole și nu a fost niciodată rezolvată în mod satisfăcător.,satisfăcător,2,4,1,1,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4,
"Această   revoluție  a fost alimentată de utilizarea de noi tehnologii  agricole , cum ar fi semănătoarea și îngrășămintele îmbunătățite .",revoluție,2,4,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,4,
"Această revoluție a fost alimentată de utilizarea de noi tehnologii agricole, cum ar fi semănătoarea și îngrășămintele îmbunătățite.",agricole,2,2,1,2,2,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,7,
"Această revoluție a fost alimentată de utilizarea de noi tehnologii agricole, cum ar fi semănătoarea și îngrășămintele îmbunătățite.",îmbunătățite,1,2,1,1,2,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,6,
Această transformare   apare  atunci când o celulă vie  nepatogenă  preia o bucată de ADN purtătoare a alelei de patogenitate.,transformare,2,4,1,1,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4,
Această transformare apare atunci când o celulă vie nepatogenă preia o bucată de ADN purtătoare a alelei de patogenitate.,apare,1,2,1,2,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,7,
Această transformare apare atunci când o celulă vie nepatogenă preia o bucată de ADN purtătoare a alelei de patogenitate.,nepatogenă,2,5,2,4,5,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,4,
Aceasta a fost o  lovitură  devastatoare  pentru japonezi și este considerată punctul de cotitură  al Războiului din Pacific.,lovitură,1,4,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
Aceasta a fost o lovitură devastatoare pentru japonezi și este considerată punctul de cotitură al Războiului din Pacific.,devastatoare,1,2,1,2,2,2,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,7,
Aceasta a fost o lovitură devastatoare pentru japonezi și este considerată punctul de cotitură al Războiului din Pacific.,cotitură,2,2,2,2,2,3,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,10,
"Deși Harry va deveni o excepție, există un alt elev, de asemenea orfan  și vrăjitor talentat , căruia Dumbledore i-a acordat  și el o atenție sporită, deși nu în același mod ca în cazul lui Harry.",orfan,1,2,1,2,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,7,
"Deși Harry va deveni o excepție, există un alt elev, de asemenea orfan și vrăjitor talentat, căruia Dumbledore i-a acordat și el o atenție sporită, deși nu în același mod ca în cazul lui Harry.",talentat,1,2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Deși Harry va deveni o excepție, există un alt elev, de asemenea orfan și vrăjitor talentat, căruia Dumbledore i-a acordat și el o atenție sporită, deși nu în același mod ca în cazul lui Harry.",acordat,2,2,1,2,2,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,7,
"Pentru a atenua  problemele de indexare, expresia sizeof() este utilizată în adesea  la codificarea  buclelor care procesează array-uri.",atenua,2,4,1,2,2,4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,4,
"Pentru a atenua problemele de indexare, expresia sizeof() este utilizată în adesea la codificarea buclelor care procesează array-uri.",adesea,1,2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Pentru a atenua problemele de indexare, expresia sizeof() este utilizată în adesea la codificarea buclelor care procesează array-uri.",codificarea,2,4,2,2,4,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,4,
A trăi complet în acest mod într-o societate urbanizată  și industrială înseamnă a te retrage  la periferie .,urbanizată,2,4,1,2,2,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,
A trăi complet în acest mod într-o societate urbanizată și industrială înseamnă a te retrage la periferie.,retrage,1,2,1,2,2,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,6,
A trăi complet în acest mod într-o societate urbanizată și industrială înseamnă a te retrage la periferie.,periferie,4,2,1,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,6,
"Pentru a se familiariza cu demonstrația matematică și, de asemenea, cu unele concepte matematice  de bază, cititorii  pot citi wikibook  Demonstrație matematică.",matematice,1,4,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,
"Pentru a se familiariza cu demonstrația matematică și, de asemenea, cu unele concepte matematice de bază, cititorii pot citi wikibook Demonstrație matematică.",cititorii,1,2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Pentru a se familiariza cu demonstrația matematică și, de asemenea, cu unele concepte matematice de bază, cititorii pot citi wikibook Demonstrație matematică.",wikibook,4,4,3,3,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,
"Cu excepția cazului în care există probleme evidente care nu vor putea fi remediate , timpul dumneavoastră ar fi mai bine petrecut pentru a îndruma noii contribuitori  și pentru a încerca să ajutați la curățarea noilor lucrări, chiar dacă lucrarea reprezintă în prezent o încălcare  flagrantă  a procedurilor actuale.",remediate,2,4,2,2,2,3,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,6,
"Cu excepția cazului în care există probleme evidente care nu vor putea fi remediate, timpul dumneavoastră ar fi mai bine petrecut pentru a îndruma noii contribuitori și pentru a încerca să ajutați la curățarea noilor lucrări, chiar dacă lucrarea reprezintă în prezent o încălcare flagrantă a procedurilor actuale.",contribuitori,2,4,1,2,2,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,
"Cu excepția cazului în care există probleme evidente care nu vor putea fi remediate, timpul dumneavoastră ar fi mai bine petrecut pentru a îndruma noii contribuitori și pentru a încerca să ajutați la curățarea noilor lucrări, chiar dacă lucrarea reprezintă în prezent o încălcare flagrantă a procedurilor actuale.",flagrantă,4,4,2,2,2,4,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6,
"Până la începutul secolului al XIX-lea, naturaliștii și oamenii de știință  au observat  diferențe  esențiale  între compușii care proveneau din ființe vii și cei care nu proveneau din ființe vii.",știință,1,4,1,2,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4,
"Până la începutul secolului al XIX-lea, naturaliștii și oamenii de știință au observat diferențe esențiale între compușii care proveneau din ființe vii și cei care nu proveneau din ființe vii.",observat,2,4,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,4,
"Până la începutul secolului al XIX-lea, naturaliștii și oamenii de știință au observat diferențe esențiale între compușii care proveneau din ființe vii și cei care nu proveneau din ființe vii.",esențiale,1,2,1,2,2,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,6,
"Folosește aceleași forme de acorduri  ca și Open E, dar este mai ușor pentru gâtul chitarei , deoarece corzile sunt dezacordate, reducând  tensiunea.",acorduri,2,4,2,2,2,4,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,7,
"Folosește aceleași forme de acorduri ca și Open E, dar este mai ușor pentru gâtul chitarei, deoarece corzile sunt dezacordate, reducând tensiunea.",chitarei,1,1,1,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,10,
"Folosește aceleași forme de acorduri ca și Open E, dar este mai ușor pentru gâtul chitarei, deoarece corzile sunt dezacordate, reducând tensiunea.",reducând,1,4,1,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4,
"Stăpânii războiului din numeroasele provincii ale Chinei se dușmăneau în mod constant , iar guvernul   central  era slab și descentralizat, neputând  face nimic pentru a opri conflictul.",constant,2,2,1,2,2,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,7,
"Stăpânii războiului din numeroasele provincii ale Chinei se dușmăneau în mod constant, iar guvernul central era slab și descentralizat, neputând face nimic pentru a opri conflictul.",central,2,4,2,1,2,2,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,6,
"Stăpânii războiului din numeroasele provincii ale Chinei se dușmăneau în mod constant, iar guvernul central era slab și descentralizat, neputând face nimic pentru a opri conflictul.",neputând,1,2,1,1,2,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,6,
"Cu toate acestea, Washingtonul a devenit foarte îngrijorat de faptul că partidele comuniste locale ar putea câștiga  puterea în Franța, Italia și Grecia la sfârșitul anilor 1940, având în vedere starea precară a economiei europene  postbelice  și apropierea  de Uniuniea Sovietică.",câștiga,1,4,1,2,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4,
"Cu toate acestea, Washingtonul a devenit foarte îngrijorat de faptul că partidele comuniste locale ar putea câștiga puterea în Franța, Italia și Grecia la sfârșitul anilor 1940, având în vedere starea precară a economiei europene postbelice și apropierea de Uniuniea Sovietică.",postbelice,2,2,2,2,2,4,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,10,
"Cu toate acestea, Washingtonul a devenit foarte îngrijorat de faptul că partidele comuniste locale ar putea câștiga puterea în Franța, Italia și Grecia la sfârșitul anilor 1940, având în vedere starea precară a economiei europene postbelice și apropierea de Uniuniea Sovietică.",apropierea,1,4,1,2,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4,
"Urmăriți câinele pentru a vă asigura că nu scuipă  pastila  după ce a mâncat recompensa (dacă se întâmplă acest lucru, va trebui să forțați pastila, așa cum este  descris  mai jos).",scuipă,1,2,1,2,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,7,
"Urmăriți câinele pentru a vă asigura că nu scuipă pastila după ce a mâncat recompensa (dacă se întâmplă acest lucru, va trebui să forțați pastila, așa cum este descris mai jos).",pastila,1,4,1,2,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,6,
"Urmăriți câinele pentru a vă asigura că nu scuipă pastila după ce a mâncat recompensa (dacă se întâmplă acest lucru, va trebui să forțați pastila, așa cum este descris mai jos).",descris,1,4,1,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4,
"Am discutat deja despre unele dintre acestea, însă cunoașterea  seturilor adaugă  o nouă  definiție  pentru fiecare dintre următoarele idei.",cunoașterea,1,4,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4,
"Am discutat deja despre unele dintre acestea, însă cunoașterea seturilor adaugă o nouă definiție pentru fiecare dintre următoarele idei.",adaugă,1,2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Am discutat deja despre unele dintre acestea, însă cunoașterea seturilor adaugă o nouă definiție pentru fiecare dintre următoarele idei.",definiție,1,4,1,1,1,3,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,6,
Recomandăm această licență în principal  pentru lucrări al  căror  scop este de  instruire  sau de referință.,principal,1,4,1,2,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4,
Recomandăm această licență în principal pentru lucrări al căror scop este de instruire sau de referință.,căror,1,4,1,1,2,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,6,
Recomandăm această licență în principal pentru lucrări al căror scop este de instruire sau de referință.,instruire,1,4,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,
Vom începe prin a explica  cum funcționează visul   lucid  din punct de vedere biologic.,explica,1,4,1,2,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,6,
Vom începe prin a explica cum funcționează visul lucid din punct de vedere biologic.,visul,1,4,1,2,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,6,
Vom începe prin a explica cum funcționează visul lucid din punct de vedere biologic.,lucid,2,4,1,2,2,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,
"Pierderea în greutate necesită ca aportul  de calorii să fie mai mic decât producția de calorii, deși  niciuna  dintre acestea nu trebuie să fie făcută la extrem .",aportul,2,4,2,4,2,4,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,6,
"Pierderea în greutate necesită ca aportul de calorii să fie mai mic decât producția de calorii, deși niciuna dintre acestea nu trebuie să fie făcută la extrem.",niciuna,1,2,1,2,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,7,
"Pierderea în greutate necesită ca aportul de calorii să fie mai mic decât producția de calorii, deși niciuna dintre acestea nu trebuie să fie făcută la extrem.",extrem,1,2,1,2,2,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,4,
"Când ajung la destinație, cu terasa  umbrită  încă la vedere, desfășor  prosoapele și mă întind confortabil pe scaunul înclinat.>>",terasa,1,4,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Când ajung la destinație, cu terasa umbrită încă la vedere, desfășor prosoapele și mă întind confortabil pe scaunul înclinat.>>",umbrită,1,2,1,2,1,2,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,6,
"Când ajung la destinație, cu terasa umbrită încă la vedere, desfășor prosoapele și mă întind confortabil pe scaunul înclinat.>>",desfășor,1,2,1,2,2,2,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,7,
"Atunci când un text nu  susține  această regulă, chiar și un elev  sârguincios  este nevoit să repete  inutil  materialul.",susține,2,2,1,2,2,3,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,6,
"Atunci când un text nu susține această regulă, chiar și un elev sârguincios este nevoit să repete inutil materialul.",sârguincios,2,2,1,2,2,2,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,10,
"Atunci când un text nu susține această regulă, chiar și un elev sârguincios este nevoit să repete inutil materialul.",inutil,2,2,1,2,2,2,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,10,
"Cu toate acestea, faptul că  scorbutul  este cauzat  de lipsa vitaminei  c a fost descoperit abia în 1932.",scorbutul,4,4,4,5,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,6,
"Cu toate acestea, faptul că scorbutul este cauzat de lipsa vitaminei c a fost descoperit abia în 1932.",cauzat,1,4,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,4,
"Cu toate acestea, faptul că scorbutul este cauzat de lipsa vitaminei c a fost descoperit abia în 1932.",vitaminei,2,4,2,2,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,6,
"Concepeți  mai multe experimente pentru a vă testa ipotezele, folosind  o lanternă  pentru a dovedi că, într-adevăr, nu sunteți orb.",Concepeți,1,4,2,1,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,4,
"Concepeți mai multe experimente pentru a vă testa ipotezele, folosind o lanternă pentru a dovedi că, într-adevăr, nu sunteți orb.",folosind,1,2,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Concepeți mai multe experimente pentru a vă testa ipotezele, folosind o lanternă pentru a dovedi că, într-adevăr, nu sunteți orb.",lanternă,1,4,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,10,
"Puteți extrage un singur document dintr-o astfel de colecție și îl puteți distribui individual în temeiul prezentei licențe, cu condiția să inserați  o copie  a prezentei licențe în documentul extras  și să respectați prezenta licență în toate celelalte privințe în ceea ce privește copierea textuală a documentului respectiv.",inserați,2,4,4,2,2,2,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,7,
"Puteți extrage un singur document dintr-o astfel de colecție și îl puteți distribui individual în temeiul prezentei licențe, cu condiția să inserați o copie a prezentei licențe în documentul extras și să respectați prezenta licență în toate celelalte privințe în ceea ce privește copierea textuală a documentului respectiv.",copie,1,2,1,2,2,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,6,
"Puteți extrage un singur document dintr-o astfel de colecție și îl puteți distribui individual în temeiul prezentei licențe, cu condiția să inserați o copie a prezentei licențe în documentul extras și să respectați prezenta licență în toate celelalte privințe în ceea ce privește copierea textuală a documentului respectiv.",extras,1,4,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,
"Acordurile dvs. juridice  ar trebui să treacă prin mai multe iterații în procesul de  redactare , fiecare iterație simplificând termenii și îmbunătățind  lizibilitatea și utilizabilitatea acestora.",juridice,2,4,2,2,2,4,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,7,
"Acordurile dvs. juridice ar trebui să treacă prin mai multe iterații în procesul de redactare, fiecare iterație simplificând termenii și îmbunătățind lizibilitatea și utilizabilitatea acestora.",redactare,2,4,2,2,2,3,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,6,
"Acordurile dvs. juridice ar trebui să treacă prin mai multe iterații în procesul de redactare, fiecare iterație simplificând termenii și îmbunătățind lizibilitatea și utilizabilitatea acestora.",îmbunătățind,1,2,1,2,2,2,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,7,
pentru că  conjugarea  specifică a unui  verb   indică  de obicei care este persoana subiectului.,conjugarea,2,4,2,2,2,3,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,6,
pentru că conjugarea specifică a unui verb indică de obicei care este persoana subiectului.,verb,1,4,1,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4,
pentru că conjugarea specifică a unui verb indică de obicei care este persoana subiectului.,indică,2,2,1,2,2,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,7,
"După ce Ron aproape că moare bând  mied otrăvit, care aparent era destinat profesorului Dumbledore, Hermione este atât de tulburată , încât pune capăt conflictului  lor pentru totdeauna.",bând,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Aceste diagrame trebuie interpretate ca niște hărți topografice, unde liniile reprezintă curbe de nivel constante.",interpretate,1,,1,,2,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"Aceste diagrame trebuie interpretate ca niște hărți topografice, unde liniile reprezintă curbe de nivel constante.",topografice,2,,2,,4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"Aceste diagrame trebuie interpretate ca niște hărți topografice, unde liniile reprezintă curbe de nivel constante.",constante,1,,2,,2,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,
